date,symbol,yahoo_average_projected,yahoo_std_projected,yahoo_analyst_projections_count,yahoo_projections
2026-08-28,PANW,17.75,2.192,2,JP Morgan:16.2|Jefferies:19.3
2026-08-28,PGR,5.8,,1,UBS:5.8
2026-08-28,PHM,-1.5,,1,Wolfe Research:-1.5
2026-08-28,PPL,25.1,,1,Jefferies:25.1
2026-08-28,PRU,-13.3,,1,Morgan Stanley:-13.3
2026-08-28,ROST,14.8,5.7983,2,Baird:10.7|Evercore ISI Group:18.9
2026-08-28,SJM,11.325,6.7599,4,Barclays:11.3|Bernstein:20.5|TD Cowen:4.4|Wells Fargo:9.1
2026-08-28,SNDK,28.8,,1,Mizuho:28.8
2026-08-28,SNPS,27.8333,4.8521,3,Baird:33.4|Needham:25.6|Rosenblatt:24.5
2026-08-28,SPG,4.9,,1,Mizuho:4.9
2026-08-28,SPGI,16.8,,1,RBC Capital:16.8
2026-08-28,SW,18.3,,1,Morgan Stanley:18.3
2026-08-28,SWKS,3.1,,1,BMO Capital:3.1
2026-08-28,SYF,11.8,,1,Wolfe Research:11.8
2026-08-28,TER,10,,1,Baird:10
2026-08-28,TJX,4.2,,1,Jefferies:4.2
2026-08-28,TRGP,15.4,,1,RBC Capital:15.4
2026-08-28,UAL,66.9,,1,TD Cowen:66.9
2026-08-28,ULTA,21.8,11.2854,4,Deutsche Bank:30.2|Barclays:19|Citigroup:7|UBS:31
2026-08-28,USB,8.9,,1,RBC Capital:8.9
2026-08-28,VEEV,6.7167,7.0921,6,Baird:8.9|Citigroup:-2.5|Guggenheim:10.7|Morgan Stanley:-1.8|Needham:10.7|Piper Sandler:14.3
2026-08-28,VMC,17.4,,1,DA Davidson:17.4
2026-08-28,WDAY,9.8,11.4397,11,Jefferies:12.7|Oppenheimer:10.2|Canaccord Genuity:19.6|Barclays:17.5|Citigroup:5.4|DA Davidson:-0.4|Freedom Broker:4.9|RBC Capital:25.9|Stifel:-16.1|TD Cowen:10.1|Wells Fargo:18
2026-08-28,WMT,22.68,4.4986,5,Baird:15.7|Guggenheim:25.4|Morgan Stanley:20.6|RBC Capital:26.3|Telsey Advisory Group:25.4
2026-08-28,XYL,30.9,,1,Jefferies:30.9
2026-08-28,XYZ,40.6,,1,Wolfe Research:40.6
2026-08-29,A,14.5429,3.579,7,B of A Securities:13|Citigroup:19.2|Goldman Sachs:9.8|JP Morgan:19.2|TD Cowen:13|Barclays:12.2|Wells Fargo:15.4
2026-08-29,ABNB,10.3,6.364,2,Bernstein:14.8|Evercore ISI Group:5.8
2026-08-29,ACN,-1.55,6.2933,2,Citigroup:2.9|TD Cowen:-6
2026-08-29,ADI,79.4,,1,Baird:79.4
2026-08-29,ADSK,24.4,,1,UBS:24.4
2026-08-29,AMAT,23,,1,Mizuho:23
2026-08-29,AMD,34.9,,1,Raymond James:34.9
2026-08-29,ARE,-4.6,,1,Baird:-4.6
2026-08-29,BBY,-0.2,14.367,3,Barclays:1.4|Goldman Sachs:-15.3|Guggenheim:13.3
2026-08-29,BIIB,18.5,,1,RBC Capital:18.5
2026-08-29,BKR,23,,1,RBC Capital:23
2026-08-29,BSX,19.1,,1,TD Cowen:19.1
2026-08-29,BX,18.3,,1,Oppenheimer:18.3
2026-08-29,BXP,15.4667,14.3841,3,UBS:-0.9|JP Morgan:21.2|Piper Sandler:26.1
2026-08-29,CMG,5.3,,1,Baird:5.3
2026-08-29,COF,26.2,,1,Wolfe Research:26.2
2026-08-29,CPRT,-22.9,,1,Barclays:-22.9
2026-08-29,CRM,6.6091,16.7232,11,Barclays:20|Bernstein:-15.2|Jefferies:30.4|JP Morgan:15.2|Macquarie:-2.2|Oppenheimer:19.5|DA Davidson:-20.2|Evercore ISI Group:15.8|Morgan Stanley:-6.2|Truist Securities:19.8|UBS:-4.2
2026-08-29,CRWD,11.15,2.3335,2,BMO Capital:12.8|Benchmark:9.5
2026-08-29,DAL,21.85,6.0104,2,Raymond James:17.6|TD Cowen:26.1
2026-08-29,DE,14.55,8.1937,4,Barclays:3.4|DA Davidson:16.4|Truist Securities:23.1|RBC Capital:15.3
2026-08-29,DG,8.12,6.7314,5,Citigroup:6.2|Morgan Stanley:15.8|Piper Sandler:-1.8|BMO Capital:7.8|Goldman Sachs:12.6
2026-08-29,DLTR,9.6667,7.4447,3,Guggenheim:8.3|Truist Securities:3|UBS:17.7
2026-08-29,DPZ,1.1,,1,Baird:1.1
2026-08-29,DRI,11.7,,1,Keybanc:11.7
2026-08-29,DTE,8,5.374,2,Mizuho:11.8|BMO Capital:4.2
2026-08-29,EMR,-14.7,,1,Morgan Stanley:-14.7
2026-08-29,EOG,-0.7,,1,Goldman Sachs:-0.7
2026-08-29,ETN,24.6,,1,Morgan Stanley:24.6
2026-08-29,EXPE,25.45,10.5359,2,Evercore ISI Group:32.9|BTIG:18
2026-08-29,EXR,17.7,,1,BMO Capital:17.7
2026-08-29,FDS,2.5,,1,RBC Capital:2.5
2026-08-29,FIS,14.5,,1,Wells Fargo:14.5
2026-08-29,FOXA,20.9,,1,Guggenheim:20.9
2026-08-29,FSLR,23.5,,1,BMO Capital:23.5
2026-08-29,GPN,1.95,0.7778,2,Truist Securities:1.4|TD Cowen:2.5
2026-08-29,GWW,6.6,,1,Morgan Stanley:6.6
2026-08-29,HPQ,-8.58,20.0892,5,Evercore ISI Group:8.3|TD Cowen:7.7|UBS:0.5|Barclays:-23|Morgan Stanley:-36.4
2026-08-29,INTU,4.6111,20.2288,9,Jefferies:36.4|Morgan Stanley:-2.6|Oppenheimer:17.5|Susquehanna:28.3|Barclays:15.4|Goldman Sachs:-14|JP Morgan:-6.4|Piper Sandler:-18|Wells Fargo:-15.1
2026-08-29,KIM,8.1,,1,JP Morgan:8.1
2026-08-29,KKR,51.2,,1,Oppenheimer:51.2
2026-08-29,LRCX,16,,1,Mizuho:16
2026-08-29,LUV,32,,1,Raymond James:32
2026-08-29,MCD,16.8,,1,Argus Research:16.8
2026-08-29,MET,17,,1,Morgan Stanley:17
2026-08-29,META,39.6,8.6267,2,Evercore ISI Group:45.7|Truist Securities:33.5
2026-08-29,MLM,16.4,0.1414,2,DA Davidson:16.3|RBC Capital:16.5
2026-08-29,MRK,14.65,6.4347,2,Wolfe Research:19.2|Argus Research:10.1
2026-08-29,MRNA,9.4,30.8299,2,Barclays:-12.4|Argus Research:31.2
2026-08-29,MRVL,28.05,13.3198,10,Wells Fargo:35.2|Susquehanna:10.4|B. Riley Securities:39.8|Craig-Hallum:33.2|Morgan Stanley:9.2|Oppenheimer:44.3|TD Cowen:8.8|Cantor Fitzgerald:33.2|Needham:33.2|Rosenblatt:33.2
2026-08-29,MU,40.4,,1,Mizuho:40.4
2026-08-29,NDSN,13.1,,1,DA Davidson:13.1
2026-08-29,NI,18.2,,1,Mizuho:18.2
2026-08-29,NKE,11.65,3.6062,2,RBC Capital:14.2|Truist Securities:9.1
2026-08-29,NTAP,10,,1,Evercore ISI Group:10
2026-08-29,NVDA,54.6688,26.5358,16,Bernstein:79.5|Citigroup:41.3|JP Morgan:43.6|Mizuho:41.3|Oppenheimer:41.3|RBC Capital:48.1|UBS:34.6|Benchmark:47.3|Cantor Fitzgerald:53.9|DA Davidson:31.9|Evercore ISI Group:104.5|Keybanc:45.1|Morgan Stanley:31.9|Raymond James:126.5|Truist Securities:52.2|Wedbush:51.7
2026-08-29,PANW,17.75,2.192,2,JP Morgan:16.2|Jefferies:19.3
2026-08-29,PGR,5.8,,1,UBS:5.8
2026-08-29,PHM,-1.5,,1,Wolfe Research:-1.5
2026-08-29,PPL,25.1,,1,Jefferies:25.1
2026-08-29,PRU,-13.3,,1,Morgan Stanley:-13.3
2026-08-29,SJM,11.325,6.7599,4,Barclays:11.3|Bernstein:20.5|TD Cowen:4.4|Wells Fargo:9.1
2026-08-29,SNDK,28.8,,1,Mizuho:28.8
2026-08-29,SNPS,27.8333,4.8521,3,Baird:33.4|Needham:25.6|Rosenblatt:24.5
2026-08-29,SPG,4.9,,1,Mizuho:4.9
2026-08-29,SPGI,16.8,,1,RBC Capital:16.8
2026-08-29,SW,18.3,,1,Morgan Stanley:18.3
2026-08-29,SYF,11.8,,1,Wolfe Research:11.8
2026-08-29,TJX,4.2,,1,Jefferies:4.2
2026-08-29,TRGP,15.4,,1,RBC Capital:15.4
2026-08-29,UAL,66.9,,1,TD Cowen:66.9
2026-08-29,ULTA,21.7,8.8014,6,Deutsche Bank:30.2|Barclays:19|Citigroup:7|UBS:31|B of A Securities:19.9|Goldman Sachs:23.1
2026-08-29,USB,8.9,,1,RBC Capital:8.9
2026-08-29,VEEV,6.7167,7.0921,6,Baird:8.9|Citigroup:-2.5|Guggenheim:10.7|Morgan Stanley:-1.8|Needham:10.7|Piper Sandler:14.3
2026-08-29,VMC,17.4,,1,DA Davidson:17.4
2026-08-29,WDAY,10.45,11.1535,18,Jefferies:12.7|Oppenheimer:10.2|Canaccord Genuity:19.6|Barclays:17.5|Citigroup:5.4|DA Davidson:-0.4|Freedom Broker:4.9|RBC Capital:25.9|Stifel:-16.1|TD Cowen:10.1|Wells Fargo:18|Bernstein:24.8|BMO Capital:20.6|Cantor Fitzgerald:7.5|Keybanc:12.8|Morgan Stanley:-5.6|Needham:20.6|Piper Sandler:-0.4
2026-08-29,XYL,30.9,,1,Jefferies:30.9
2026-08-29,XYZ,40.6,,1,Wolfe Research:40.6
2026-08-31,A,14.5429,3.579,7,B of A Securities:13|Citigroup:19.2|Goldman Sachs:9.8|JP Morgan:19.2|TD Cowen:13|Barclays:12.2|Wells Fargo:15.4
2026-08-31,ACN,-6,,1,TD Cowen:-6
2026-08-31,ADI,79.4,,1,Baird:79.4
2026-08-31,ADSK,15.75,12.2329,2,UBS:24.4|Citigroup:7.1
2026-08-31,AMAT,23,,1,Mizuho:23
2026-08-31,AMD,34.9,,1,Raymond James:34.9
2026-08-31,ARE,-4.6,,1,Baird:-4.6
2026-08-31,AZO,18.7,,1,TD Cowen:18.7
2026-08-31,BBY,-0.2,14.367,3,Barclays:1.4|Goldman Sachs:-15.3|Guggenheim:13.3
2026-08-31,BIIB,18.5,,1,RBC Capital:18.5
2026-08-31,BKR,23,,1,RBC Capital:23
2026-08-31,BSX,19.1,,1,TD Cowen:19.1
2026-08-31,BX,18.3,,1,Oppenheimer:18.3
2026-08-31,BXP,15.4667,14.3841,3,UBS:-0.9|JP Morgan:21.2|Piper Sandler:26.1
2026-08-31,CMG,5.3,,1,Baird:5.3
2026-08-31,COF,26.2,,1,Wolfe Research:26.2
2026-08-31,CPRT,-22.9,,1,Barclays:-22.9
2026-08-31,CRM,6.6091,16.7232,11,Barclays:20|Bernstein:-15.2|Jefferies:30.4|JP Morgan:15.2|Macquarie:-2.2|Oppenheimer:19.5|DA Davidson:-20.2|Evercore ISI Group:15.8|Morgan Stanley:-6.2|Truist Securities:19.8|UBS:-4.2
2026-08-31,CRWD,11.15,2.3335,2,BMO Capital:12.8|Benchmark:9.5
2026-08-31,DE,15.3,,1,RBC Capital:15.3
2026-08-31,DG,8.12,6.7314,5,Citigroup:6.2|Morgan Stanley:15.8|Piper Sandler:-1.8|BMO Capital:7.8|Goldman Sachs:12.6
2026-08-31,DLTR,9.6667,7.4447,3,Guggenheim:8.3|Truist Securities:3|UBS:17.7
2026-08-31,DPZ,1.1,,1,Baird:1.1
2026-08-31,DRI,11.7,,1,Keybanc:11.7
2026-08-31,DTE,8,5.374,2,Mizuho:11.8|BMO Capital:4.2
2026-08-31,DVN,38.3,,1,Citigroup:38.3
2026-08-31,EMR,-14.7,,1,Morgan Stanley:-14.7
2026-08-31,ETN,24.6,,1,Morgan Stanley:24.6
2026-08-31,EXPE,18,,1,BTIG:18
2026-08-31,EXR,17.7,,1,BMO Capital:17.7
2026-08-31,FDS,2.5,,1,RBC Capital:2.5
2026-08-31,FIS,14.5,,1,Wells Fargo:14.5
2026-08-31,FOXA,20.9,,1,Guggenheim:20.9
2026-08-31,FSLR,23.5,,1,BMO Capital:23.5
2026-08-31,GPN,1.95,0.7778,2,Truist Securities:1.4|TD Cowen:2.5
2026-08-31,HON,16.4,,1,Morgan Stanley:16.4
2026-08-31,HPQ,-12.8,20.4788,4,TD Cowen:7.7|UBS:0.5|Barclays:-23|Morgan Stanley:-36.4
2026-08-31,INTU,0.6375,17.4715,8,Morgan Stanley:-2.6|Oppenheimer:17.5|Susquehanna:28.3|Barclays:15.4|Goldman Sachs:-14|JP Morgan:-6.4|Piper Sandler:-18|Wells Fargo:-15.1
2026-08-31,KIM,8.1,,1,JP Morgan:8.1
2026-08-31,KKR,51.2,,1,Oppenheimer:51.2
2026-08-31,LRCX,16,,1,Mizuho:16
2026-08-31,MCD,16.8,,1,Argus Research:16.8
2026-08-31,META,39.6,8.6267,2,Evercore ISI Group:45.7|Truist Securities:33.5
2026-08-31,MLM,16.4,0.1414,2,DA Davidson:16.3|RBC Capital:16.5
2026-08-31,MRK,14.65,6.4347,2,Wolfe Research:19.2|Argus Research:10.1
2026-08-31,MRNA,31.2,,1,Argus Research:31.2
2026-08-31,MRVL,27.2556,13.8742,9,Susquehanna:10.4|B. Riley Securities:39.8|Craig-Hallum:33.2|Morgan Stanley:9.2|Oppenheimer:44.3|TD Cowen:8.8|Cantor Fitzgerald:33.2|Needham:33.2|Rosenblatt:33.2
2026-08-31,MU,40.4,,1,Mizuho:40.4
2026-08-31,NI,18.2,,1,Mizuho:18.2
2026-08-31,NKE,11.65,3.6062,2,RBC Capital:14.2|Truist Securities:9.1
2026-08-31,NTAP,9.2,,1,B of A Securities:9.2
2026-08-31,NVDA,54.6688,26.5358,16,Bernstein:79.5|Citigroup:41.3|JP Morgan:43.6|Mizuho:41.3|Oppenheimer:41.3|RBC Capital:48.1|UBS:34.6|Benchmark:47.3|Cantor Fitzgerald:53.9|DA Davidson:31.9|Evercore ISI Group:104.5|Keybanc:45.1|Morgan Stanley:31.9|Raymond James:126.5|Truist Securities:52.2|Wedbush:51.7
2026-08-31,PANW,17.2333,1.7898,3,JP Morgan:16.2|Jefferies:19.3|Scotiabank:16.2
2026-08-31,PGR,5.8,,1,UBS:5.8
2026-08-31,PPL,25.1,,1,Jefferies:25.1
2026-08-31,SJM,11.325,6.7599,4,Barclays:11.3|Bernstein:20.5|TD Cowen:4.4|Wells Fargo:9.1
2026-08-31,SNDK,28.8,,1,Mizuho:28.8
2026-08-31,SNPS,27.8333,4.8521,3,Baird:33.4|Needham:25.6|Rosenblatt:24.5
2026-08-31,SPG,4.9,,1,Mizuho:4.9
2026-08-31,SPGI,16.8,,1,RBC Capital:16.8
2026-08-31,SW,18.3,,1,Morgan Stanley:18.3
2026-08-31,SYF,11.8,,1,Wolfe Research:11.8
2026-08-31,TJX,4.2,,1,Jefferies:4.2
2026-08-31,TRGP,15.4,,1,RBC Capital:15.4
2026-08-31,TROW,-0.9,,1,TD Cowen:-0.9
2026-08-31,ULTA,21.7,8.8014,6,Deutsche Bank:30.2|Barclays:19|Citigroup:7|UBS:31|B of A Securities:19.9|Goldman Sachs:23.1
2026-08-31,USB,8.9,,1,RBC Capital:8.9
2026-08-31,VEEV,6.7167,7.0921,6,Baird:8.9|Citigroup:-2.5|Guggenheim:10.7|Morgan Stanley:-1.8|Needham:10.7|Piper Sandler:14.3
2026-08-31,VMC,17.4,,1,DA Davidson:17.4
2026-08-31,WDAY,8.6353,13.4305,17,Canaccord Genuity:19.6|Barclays:17.5|Citigroup:5.4|DA Davidson:-0.4|Freedom Broker:4.9|RBC Capital:25.9|Stifel:-16.1|TD Cowen:10.1|Wells Fargo:18|Bernstein:24.8|BMO Capital:20.6|Cantor Fitzgerald:7.5|Keybanc:12.8|Morgan Stanley:-5.6|Needham:20.6|Piper Sandler:-0.4|Goldman Sachs:-18.4
2026-08-31,XYZ,40.6,,1,Wolfe Research:40.6
2026-09-01,A,14.5429,3.579,7,B of A Securities:13|Citigroup:19.2|Goldman Sachs:9.8|JP Morgan:19.2|TD Cowen:13|Barclays:12.2|Wells Fargo:15.4
2026-09-01,ACN,-6,,1,TD Cowen:-6
2026-09-01,ADSK,20.5667,12.0176,3,UBS:24.4|Citigroup:7.1|Rosenblatt:30.2
2026-09-01,AKAM,14.8,,1,Piper Sandler:14.8
2026-09-01,AMAT,23,,1,Mizuho:23
2026-09-01,AMD,34.9,,1,Raymond James:34.9
2026-09-01,AON,17.375,9.3297,4,BMO Capital:12|Keefe; Bruyette & Woods:29.7|Piper Sandler:8.6|Wells Fargo:19.2
2026-09-01,AZO,18.7,,1,TD Cowen:18.7
2026-09-01,BBY,-0.2,14.367,3,Barclays:1.4|Goldman Sachs:-15.3|Guggenheim:13.3
2026-09-01,BIIB,18.5,,1,RBC Capital:18.5
2026-09-01,BKR,23,,1,RBC Capital:23
2026-09-01,BR,24.4,,1,RBC Capital:24.4
2026-09-01,BSX,19.1,,1,TD Cowen:19.1
2026-09-01,BX,18.3,,1,Oppenheimer:18.3
2026-09-01,BXP,22.7667,2.8885,3,JP Morgan:21.2|Piper Sandler:26.1|Wells Fargo:21
2026-09-01,CPAY,8.7,,1,RBC Capital:8.7
2026-09-01,CPRT,-22.9,,1,Barclays:-22.9
2026-09-01,CPT,3.7,,1,Wells Fargo:3.7
2026-09-01,CRM,7.525,16.2575,12,Barclays:20|Bernstein:-15.2|Jefferies:30.4|JP Morgan:15.2|Macquarie:-2.2|Oppenheimer:19.5|DA Davidson:-20.2|Evercore ISI Group:15.8|Morgan Stanley:-6.2|Truist Securities:19.8|UBS:-4.2|Argus Research:17.6
2026-09-01,CRWD,17.9667,11.9215,3,BMO Capital:12.8|Benchmark:9.5|Truist Securities:31.6
2026-09-01,CSCO,22.7,,1,Deutsche Bank:22.7
2026-09-01,DELL,5.3,,1,Deutsche Bank:5.3
2026-09-01,DG,8.45,6.0748,6,Citigroup:6.2|Morgan Stanley:15.8|Piper Sandler:-1.8|BMO Capital:7.8|Goldman Sachs:12.6|Guggenheim:10.1
2026-09-01,DLTR,9.6667,7.4447,3,Guggenheim:8.3|Truist Securities:3|UBS:17.7
2026-09-01,DRI,11.7,,1,Keybanc:11.7
2026-09-01,DTE,8,5.374,2,Mizuho:11.8|BMO Capital:4.2
2026-09-01,DVN,38.3,,1,Citigroup:38.3
2026-09-01,EIX,12,24.8902,2,B of A Securities:-5.6|Mizuho:29.6
2026-09-01,EMR,-14.7,,1,Morgan Stanley:-14.7
2026-09-01,ETN,24.6,,1,Morgan Stanley:24.6
2026-09-01,EXPE,18,,1,BTIG:18
2026-09-01,EXR,14.5,4.5255,2,BMO Capital:17.7|Wells Fargo:11.3
2026-09-01,FDS,2.5,,1,RBC Capital:2.5
2026-09-01,FIS,14.5,,1,Wells Fargo:14.5
2026-09-01,FISV,1.1,,1,Cantor Fitzgerald:1.1
2026-09-01,FOXA,20.9,,1,Guggenheim:20.9
2026-09-01,FSLR,23.5,,1,BMO Capital:23.5
2026-09-01,GIS,3.5,,1,B of A Securities:3.5
2026-09-01,GPN,7.0667,8.8794,3,Truist Securities:1.4|TD Cowen:2.5|RBC Capital:17.3
2026-09-01,HON,16.4,,1,Morgan Stanley:16.4
2026-09-01,HPE,37.15,26.9408,2,B of A Securities:56.2|Deutsche Bank:18.1
2026-09-01,HPQ,-12.8,20.4788,4,TD Cowen:7.7|UBS:0.5|Barclays:-23|Morgan Stanley:-36.4
2026-09-01,INTU,0.6375,17.4715,8,Morgan Stanley:-2.6|Oppenheimer:17.5|Susquehanna:28.3|Barclays:15.4|Goldman Sachs:-14|JP Morgan:-6.4|Piper Sandler:-18|Wells Fargo:-15.1
2026-09-01,KIM,8.1,,1,JP Morgan:8.1
2026-09-01,KKR,51.2,,1,Oppenheimer:51.2
2026-09-01,KR,0.4,,1,Citigroup:0.4
2026-09-01,LRCX,16,,1,Mizuho:16
2026-09-01,MAA,13.2,,1,Wells Fargo:13.2
2026-09-01,MCD,16.8,,1,Argus Research:16.8
2026-09-01,MDT,6.4,,1,BTIG:6.4
2026-09-01,META,39.6,8.6267,2,Evercore ISI Group:45.7|Truist Securities:33.5
2026-09-01,MLM,16.5,,1,RBC Capital:16.5
2026-09-01,MPC,5,,1,Wells Fargo:5
2026-09-01,MRK,10.1,,1,Argus Research:10.1
2026-09-01,MRNA,31.2,,1,Argus Research:31.2
2026-09-01,MRVL,27.2556,13.8742,9,Susquehanna:10.4|B. Riley Securities:39.8|Craig-Hallum:33.2|Morgan Stanley:9.2|Oppenheimer:44.3|TD Cowen:8.8|Cantor Fitzgerald:33.2|Needham:33.2|Rosenblatt:33.2
2026-09-01,MSFT,20.6,,1,B of A Securities:20.6
2026-09-01,MU,40.4,,1,Mizuho:40.4
2026-09-01,NI,18.2,,1,Mizuho:18.2
2026-09-01,NKE,11.65,3.6062,2,RBC Capital:14.2|Truist Securities:9.1
2026-09-01,NTAP,9.2,,1,B of A Securities:9.2
2026-09-01,NVDA,54.6688,26.5358,16,Bernstein:79.5|Citigroup:41.3|JP Morgan:43.6|Mizuho:41.3|Oppenheimer:41.3|RBC Capital:48.1|UBS:34.6|Benchmark:47.3|Cantor Fitzgerald:53.9|DA Davidson:31.9|Evercore ISI Group:104.5|Keybanc:45.1|Morgan Stanley:31.9|Raymond James:126.5|Truist Securities:52.2|Wedbush:51.7
2026-09-01,O,4.1,,1,Wells Fargo:4.1
2026-09-01,PANW,17.2333,1.7898,3,JP Morgan:16.2|Jefferies:19.3|Scotiabank:16.2
2026-09-01,PCG,69.2,15.9806,2,BMO Capital:57.9|Wells Fargo:80.5
2026-09-01,PGR,5.8,,1,UBS:5.8
2026-09-01,PLD,19,,1,Wells Fargo:19
2026-09-01,PSX,33.1,,1,Wells Fargo:33.1
2026-09-01,PYPL,34.1,,1,RBC Capital:34.1
2026-09-01,RMD,11.3,,1,Keybanc:11.3
2026-09-01,SJM,11.325,6.7599,4,Barclays:11.3|Bernstein:20.5|TD Cowen:4.4|Wells Fargo:9.1
2026-09-01,SNDK,28.8,,1,Mizuho:28.8
2026-09-01,SNPS,27.8333,4.8521,3,Baird:33.4|Needham:25.6|Rosenblatt:24.5
2026-09-01,SPG,4.9,,1,Mizuho:4.9
2026-09-01,SPGI,16.8,,1,RBC Capital:16.8
2026-09-01,SRE,9.1,11.0309,2,Jefferies:16.9|Mizuho:1.3
2026-09-01,SW,18.3,,1,Morgan Stanley:18.3
2026-09-01,TJX,4.2,,1,Jefferies:4.2
2026-09-01,TRGP,15.4,,1,RBC Capital:15.4
2026-09-01,TROW,-0.9,,1,TD Cowen:-0.9
2026-09-01,UDR,16.5,,1,Wells Fargo:16.5
2026-09-01,ULTA,20,8.6692,5,Barclays:19|Citigroup:7|UBS:31|B of A Securities:19.9|Goldman Sachs:23.1
2026-09-01,V,22.7,,1,RBC Capital:22.7
2026-09-01,VEEV,6.7167,7.0921,6,Baird:8.9|Citigroup:-2.5|Guggenheim:10.7|Morgan Stanley:-1.8|Needham:10.7|Piper Sandler:14.3
2026-09-01,VICI,1.3,,1,Wells Fargo:1.3
2026-09-01,VLO,6.9,,1,Wells Fargo:6.9
2026-09-01,VTR,11.95,1.4849,2,Barclays:10.9|Wells Fargo:13
2026-09-01,WDAY,8.6353,13.4305,17,Canaccord Genuity:19.6|Barclays:17.5|Citigroup:5.4|DA Davidson:-0.4|Freedom Broker:4.9|RBC Capital:25.9|Stifel:-16.1|TD Cowen:10.1|Wells Fargo:18|Bernstein:24.8|BMO Capital:20.6|Cantor Fitzgerald:7.5|Keybanc:12.8|Morgan Stanley:-5.6|Needham:20.6|Piper Sandler:-0.4|Goldman Sachs:-18.4
2026-09-01,WELL,8.55,4.4548,2,Morgan Stanley:5.4|Wells Fargo:11.7
2026-09-01,WMT,47.5,,1,Tigress Financial:47.5
2026-09-02,A,14.5429,3.579,7,B of A Securities:13|Citigroup:19.2|Goldman Sachs:9.8|JP Morgan:19.2|TD Cowen:13|Barclays:12.2|Wells Fargo:15.4
2026-09-02,AAPL,10.1,,1,Morgan Stanley:10.1
2026-09-02,ACN,-6,,1,TD Cowen:-6
2026-09-02,ADSK,20.5667,12.0176,3,UBS:24.4|Citigroup:7.1|Rosenblatt:30.2
2026-09-02,AKAM,14.8,,1,Piper Sandler:14.8
2026-09-02,AON,19.72,9.6321,5,BMO Capital:12|Keefe; Bruyette & Woods:29.7|Piper Sandler:8.6|Wells Fargo:19.2|Evercore ISI Group:29.1
2026-09-02,APA,23.4,,1,Raymond James:23.4
2026-09-02,APO,17.3,,1,JP Morgan:17.3
2026-09-02,AZO,18.7,,1,TD Cowen:18.7
2026-09-02,BBY,-0.2,14.367,3,Barclays:1.4|Goldman Sachs:-15.3|Guggenheim:13.3
2026-09-02,BR,24.4,,1,RBC Capital:24.4
2026-09-02,BX,18.3,,1,Oppenheimer:18.3
2026-09-02,BXP,23.55,3.6062,2,Piper Sandler:26.1|Wells Fargo:21
2026-09-02,CPAY,8.7,,1,RBC Capital:8.7
2026-09-02,CPRT,-22.9,,1,Barclays:-22.9
2026-09-02,CPT,3.7,,1,Wells Fargo:3.7
2026-09-02,CRM,11.4429,19.4894,14,Barclays:20|Bernstein:-15.2|Jefferies:30.4|JP Morgan:15.2|Macquarie:-2.2|Oppenheimer:19.5|DA Davidson:-20.2|Evercore ISI Group:15.8|Morgan Stanley:-6.2|Truist Securities:19.8|UBS:-4.2|Argus Research:17.6|Needham:54.2|TD Cowen:15.7
2026-09-02,CRWD,17.9667,11.9215,3,BMO Capital:12.8|Benchmark:9.5|Truist Securities:31.6
2026-09-02,CSCO,22.7,,1,Deutsche Bank:22.7
2026-09-02,DELL,25.9,12.6157,5,Deutsche Bank:5.3|Citigroup:29.9|Goldman Sachs:23.4|JP Morgan:37.4|Raymond James:33.5
2026-09-02,DG,8.45,6.0748,6,Citigroup:6.2|Morgan Stanley:15.8|Piper Sandler:-1.8|BMO Capital:7.8|Goldman Sachs:12.6|Guggenheim:10.1
2026-09-02,DLTR,17.7,,1,UBS:17.7
2026-09-02,DRI,11.7,,1,Keybanc:11.7
2026-09-02,DTE,8,5.374,2,Mizuho:11.8|BMO Capital:4.2
2026-09-02,DVN,38.3,,1,Citigroup:38.3
2026-09-02,EIX,10.6,14.5355,4,B of A Securities:-5.6|Mizuho:29.6|JP Morgan:7.4|UBS:11
2026-09-02,EMR,-14.7,,1,Morgan Stanley:-14.7
2026-09-02,ETN,24.6,,1,Morgan Stanley:24.6
2026-09-02,EXR,14.5,4.5255,2,BMO Capital:17.7|Wells Fargo:11.3
2026-09-02,FDS,2.5,,1,RBC Capital:2.5
2026-09-02,FISV,1.1,,1,Cantor Fitzgerald:1.1
2026-09-02,FSLR,23.5,,1,BMO Capital:23.5
2026-09-02,GIS,3.5,,1,B of A Securities:3.5
2026-09-02,GPN,9.9,10.4652,2,TD Cowen:2.5|RBC Capital:17.3
2026-09-02,HON,16.4,,1,Morgan Stanley:16.4
2026-09-02,HOOD,39.8,,1,Piper Sandler:39.8
2026-09-02,HPE,37.15,26.9408,2,B of A Securities:56.2|Deutsche Bank:18.1
2026-09-02,HPQ,-12.8,20.4788,4,TD Cowen:7.7|UBS:0.5|Barclays:-23|Morgan Stanley:-36.4
2026-09-02,HUBB,29.4,,1,Morgan Stanley:29.4
2026-09-02,INTU,-7.62,13.5629,5,Barclays:15.4|Goldman Sachs:-14|JP Morgan:-6.4|Piper Sandler:-18|Wells Fargo:-15.1
2026-09-02,JCI,28.6,,1,Morgan Stanley:28.6
2026-09-02,JKHY,18.2,,1,DA Davidson:18.2
2026-09-02,KKR,51.2,,1,Oppenheimer:51.2
2026-09-02,KR,0.4,,1,Citigroup:0.4
2026-09-02,LRCX,45.8,,1,UBS:45.8
2026-09-02,MAA,13.2,,1,Wells Fargo:13.2
2026-09-02,MCD,16.8,,1,Argus Research:16.8
2026-09-02,MDT,6.4,,1,BTIG:6.4
